File,Event,Label,BaseGroup,IsOriginal,IsAugmented,OuterSplit
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2466.mat,slipping,1,data2466.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2466_aug1.mat,slipping,1,data2466.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2467.mat,slipping,1,data2467.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2467_aug1.mat,slipping,1,data2467.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2468.mat,slipping,1,data2468.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2468_aug1.mat,slipping,1,data2468.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2469.mat,slipping,1,data2469.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2469_aug1.mat,slipping,1,data2469.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2470.mat,slipping,1,data2470.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2470_aug1.mat,slipping,1,data2470.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2471.mat,slipping,1,data2471.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2471_aug1.mat,slipping,1,data2471.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2472.mat,slipping,1,data2472.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2472_aug1.mat,slipping,1,data2472.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2473.mat,slipping,1,data2473.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2473_aug1.mat,slipping,1,data2473.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2474.mat,slipping,1,data2474.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2474_aug1.mat,slipping,1,data2474.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2475.mat,slipping,1,data2475.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2475_aug1.mat,slipping,1,data2475.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2476.mat,slipping,1,data2476.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2476_aug1.mat,slipping,1,data2476.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2477.mat,slipping,1,data2477.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2477_aug1.mat,slipping,1,data2477.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2478.mat,slipping,1,data2478.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2478_aug1.mat,slipping,1,data2478.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2479.mat,slipping,1,data2479.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2479_aug1.mat,slipping,1,data2479.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2480.mat,slipping,1,data2480.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2480_aug1.mat,slipping,1,data2480.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2481.mat,slipping,1,data2481.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2481_aug1.mat,slipping,1,data2481.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2482.mat,slipping,1,data2482.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2482_aug1.mat,slipping,1,data2482.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2483.mat,slipping,1,data2483.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2483_aug1.mat,slipping,1,data2483.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2484.mat,slipping,1,data2484.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2484_aug1.mat,slipping,1,data2484.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2485.mat,slipping,1,data2485.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2485_aug1.mat,slipping,1,data2485.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2486.mat,slipping,1,data2486.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2486_aug1.mat,slipping,1,data2486.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2487.mat,slipping,1,data2487.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2487_aug1.mat,slipping,1,data2487.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2488.mat,slipping,1,data2488.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2488_aug1.mat,slipping,1,data2488.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2489.mat,slipping,1,data2489.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2489_aug1.mat,slipping,1,data2489.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2490.mat,slipping,1,data2490.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(04) slipping\data2490_aug1.mat,slipping,1,data2490.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3271.mat,fainting,1,data3271.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3271_aug1.mat,fainting,1,data3271.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3272.mat,fainting,1,data3272.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3272_aug1.mat,fainting,1,data3272.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3273.mat,fainting,1,data3273.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3273_aug1.mat,fainting,1,data3273.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3274.mat,fainting,1,data3274.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3274_aug1.mat,fainting,1,data3274.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3275.mat,fainting,1,data3275.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3275_aug1.mat,fainting,1,data3275.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3276.mat,fainting,1,data3276.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3276_aug1.mat,fainting,1,data3276.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3277.mat,fainting,1,data3277.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3277_aug1.mat,fainting,1,data3277.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3278.mat,fainting,1,data3278.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3278_aug1.mat,fainting,1,data3278.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3279.mat,fainting,1,data3279.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3279_aug1.mat,fainting,1,data3279.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3280.mat,fainting,1,data3280.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3280_aug1.mat,fainting,1,data3280.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3281.mat,fainting,1,data3281.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3281_aug1.mat,fainting,1,data3281.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3282.mat,fainting,1,data3282.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3282_aug1.mat,fainting,1,data3282.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3283.mat,fainting,1,data3283.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3283_aug1.mat,fainting,1,data3283.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3284.mat,fainting,1,data3284.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3284_aug1.mat,fainting,1,data3284.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3285.mat,fainting,1,data3285.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3285_aug1.mat,fainting,1,data3285.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3286.mat,fainting,1,data3286.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3286_aug1.mat,fainting,1,data3286.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3287.mat,fainting,1,data3287.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3287_aug1.mat,fainting,1,data3287.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3288.mat,fainting,1,data3288.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3288_aug1.mat,fainting,1,data3288.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3289.mat,fainting,1,data3289.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3289_aug1.mat,fainting,1,data3289.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3290.mat,fainting,1,data3290.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3290_aug1.mat,fainting,1,data3290.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3291.mat,fainting,1,data3291.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3291_aug1.mat,fainting,1,data3291.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3292.mat,fainting,1,data3292.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3292_aug1.mat,fainting,1,data3292.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3293.mat,fainting,1,data3293.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3293_aug1.mat,fainting,1,data3293.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3294.mat,fainting,1,data3294.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3294_aug1.mat,fainting,1,data3294.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3295.mat,fainting,1,data3295.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3295_aug1.mat,fainting,1,data3295.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3296.mat,fainting,1,data3296.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3296_aug1.mat,fainting,1,data3296.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3297.mat,fainting,1,data3297.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3297_aug1.mat,fainting,1,data3297.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3298.mat,fainting,1,data3298.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3298_aug1.mat,fainting,1,data3298.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3299.mat,fainting,1,data3299.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3299_aug1.mat,fainting,1,data3299.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3300.mat,fainting,1,data3300.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(05) fainting\data3300_aug1.mat,fainting,1,data3300.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056.mat,sitting,0,data4056.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug1.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug2.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug3.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug4.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug5.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug6.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug7.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug8.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4056_aug9.mat,sitting,0,data4056.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057.mat,sitting,0,data4057.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug1.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug2.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug3.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug4.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug5.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug6.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug7.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug8.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4057_aug9.mat,sitting,0,data4057.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058.mat,sitting,0,data4058.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug1.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug2.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug3.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug4.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug5.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug6.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug7.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug8.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4058_aug9.mat,sitting,0,data4058.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059.mat,sitting,0,data4059.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug1.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug2.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug3.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug4.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug5.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug6.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug7.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug8.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4059_aug9.mat,sitting,0,data4059.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060.mat,sitting,0,data4060.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug1.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug2.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug3.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug4.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug5.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug6.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug7.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug8.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(06) sitting\data4060_aug9.mat,sitting,0,data4060.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191.mat,bending,0,data4191.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug1.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug2.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug3.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug4.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug5.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug6.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug7.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug8.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4191_aug9.mat,bending,0,data4191.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192.mat,bending,0,data4192.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug1.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug2.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug3.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug4.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug5.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug6.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug7.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug8.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4192_aug9.mat,bending,0,data4192.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193.mat,bending,0,data4193.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug1.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug2.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug3.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug4.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug5.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug6.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug7.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug8.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4193_aug9.mat,bending,0,data4193.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194.mat,bending,0,data4194.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug1.mat,bending,0,data4194.mat,0,1,trainval_augmented
